kw_avg_avg,LDA_03,data_channel_is_world,num_hrefs,kw_avg_max,global_subjectivity,kw_avg_min,kw_max_min,average_token_length,shares
2973.271242,0.0666679,0,3,462266.6667,0.47725305,135.3333333,286.0,4.745856354,548
3006.673012,0.120467989,0,8,138580.0,0.367588933,302.1,1100.0,4.459876543,1200
6035.563894,0.756568756,0,20,214750.0,0.472462406,963.125,5000.0,4.533333333,950
2973.707137,0.028575687,0,11,121342.8571,0.433738095,628.0,1600.0,4.604651163,1200
2446.90226,0.797647083,0,18,210225.0,0.449247863,100.75,176.0,4.534223706,1500
5521.891006,0.885316803,0,3,157942.8571,0.738451178,453.1428571,1200.0,4.103825137,11000
2792.764302,0.022222938,0,6,132277.7778,0.252705628,416.5,1600.0,4.251082251,660
2418.985958,0.02000088,1,14,154250.0,0.440461433,607.8,2500.0,4.849246231,146
2446.90226,0.797644995,0,14,210225.0,0.435953127,100.75,176.0,4.605769231,825
2830.30851,0.02556355,0,4,204262.5,0.305716253,174.375,442.0,5.051094891,790
2829.008901,0.018203178,0,23,62530.0,0.404148148,312.3,801.0,4.551724138,1700
2719.295075,0.028690527,0,6,116257.1429,0.45264881,676.2,1700.0,4.847826087,2700
3236.879405,0.313660696,0,3,249383.3333,0.40462963,105.6,191.0,4.951219512,456
1986.525218,0.020040113,1,10,153100.0,0.490373563,180.0,1000.0,4.286075949,680
3739.074942,0.457300703,1,6,296371.4286,0.398958333,483.8571429,1400.0,4.516556291,1300
2942.633035,0.033337656,0,4,205950.0,0.415873016,193.5,569.0,4.189189189,3700
2647.59277,0.040816282,0,8,176200.0,0.43465844,114.4,233.0,4.416537867,1100
3645.408691,0.025562821,0,18,130087.5,0.504614625,387.5,1400.0,4.589605735,7100
2354.547483,0.020399466,0,4,126840.0,0.557555283,227.5,483.0,4.474358974,535
2419.157992,0.050000279,1,6,340825.0,0.443502633,137.25,405.0,4.754120879,624
5376.317454,0.585652985,0,31,358683.3333,0.607237237,287.6666667,742.0,4.582109479,817
3053.466526,0.066880115,0,9,471166.6667,0.424982747,83.0,129.0,5.074349442,1000
2983.390658,0.040171013,0,5,421020.0,0.314583333,191.8,486.0,4.921985816,687
1874.360599,0.028636459,0,10,209585.7143,0.503711619,124.0,354.0,4.930232558,2800
6149.35805,0.36877814,0,9,334322.2222,0.528869048,839.0,5000.0,4.778846154,6500
2198.065177,0.020087459,0,5,281280.0,0.396103535,497.5714286,1700.0,5.369402985,620
2323.60734,0.028635901,0,8,138014.2857,0.426680337,39.83333333,47.0,4.539708266,4200
2099.294649,0.03345551,0,3,144950.0,0.500440252,363.8,1500.0,4.503571429,556
2714.23851,0.020084359,0,13,122090.0,0.482007576,385.8,1500.0,4.93018018,1700
4204.067132,0.020012617,0,9,102070.0,0.494304511,1620.875,9100.0,4.600364964,324
2423.811075,0.025000216,1,11,250637.5,0.489984403,313.125,864.0,4.877819549,466
2347.856499,0.022243298,0,14,96385.0,0.487667904,374.875,765.0,4.806411837,2800
1426.351493,0.025002847,0,6,181187.5,0.374404762,135.0,221.0,4.863414634,483
5089.675719,0.839982548,0,33,311040.0,0.583888889,188.8,506.0,5.19047619,7000
2364.510122,0.0201647,0,6,184470.0,0.410984848,186.1,612.0,4.535087719,442
2686.3941,0.029634309,0,9,137557.1429,0.375595238,296.0,1100.0,4.475268817,4200
3203.121871,0.797614165,0,5,360625.0,0.435653439,77.75,176.0,4.394230769,859
2633.687061,0.020020567,0,11,98790.0,0.439438339,642.0,3100.0,4.872561769,383
2961.201391,0.028665971,0,2,149885.7143,0.337037037,316.5,1200.0,4.112068966,1300
2184.294596,0.138942851,0,2,151366.6667,0.395833333,81.0,150.0,4.618055556,773
2863.223586,0.020060963,0,24,109280.0,0.57234623,340.8888889,1400.0,4.396666667,2400
2891.705969,0.885090107,0,1,301271.4286,0.398148148,222.6666667,1100.0,4.620155039,1100
1940.461752,0.020000149,1,21,205780.0,0.321133667,94.125,163.0,4.931707317,102
5662.149297,0.028575929,0,3,134100.0,0.352998472,3275.714286,21400.0,4.167567568,517
2431.228892,0.025043961,0,12,129837.625,0.511418511,280.5714286,993.0,4.780033841,2600
2238.211708,0.168333438,0,9,165377.7778,0.457575758,135.5,241.0,4.311178248,12100
2892.485182,0.020629228,0,5,97230.0,0.410063053,675.7777778,2300.0,4.744402985,1100
3623.907925,0.028601237,0,14,429957.1429,0.445966155,195.1428571,332.0,5.40445269,1600
1884.038035,0.022320293,0,9,96766.66667,0.53562748,257.4,534.0,4.705882353,919
3688.356481,0.06695601,0,6,269466.6667,0.353679654,227.6666667,428.0,4.38,1000
3621.550117,0.028775315,0,5,136685.7143,0.388586546,335.2857143,765.0,4.355769231,3800
2837.605655,0.022311747,0,27,164122.2222,0.437764228,354.125,817.0,5.01055409,960
2359.622303,0.028574363,0,6,162928.5714,0.471515823,223.1666667,671.0,4.223642173,885
2213.870415,0.040811881,0,5,166620.0,0.374090493,312.0,1100.0,4.715133531,939
3080.497129,0.020040908,1,9,104100.0,0.557080465,574.5,3400.0,4.432402235,3600
2986.162836,0.040000371,0,4,311000.0,0.398003848,418.0,1500.0,4.704280156,2900
3822.149713,0.712608972,0,20,260183.3333,0.589221526,200.8333333,761.0,4.769911504,1900
2635.015291,0.050657702,0,4,208675.0,0.439285714,200.75,576.0,3.98136646,938
3737.264274,0.051010627,0,6,215375.0,0.5875,315.5,579.0,4.80952381,1300
3717.156462,0.040525691,0,7,436660.0,0.457983468,270.2,579.0,4.505477308,1600
2515.443706,0.020466575,0,14,285430.0,0.431385281,492.0,2200.0,4.45625,3900
3396.969534,0.03387813,0,17,152716.6667,0.522791036,290.0,579.0,4.416447368,1300
3046.518619,0.020253286,0,17,116950.0,0.597641185,274.375,662.0,4.381062356,2300
2983.13875,0.029754637,0,3,136842.8571,0.470932771,234.3333333,579.0,4.335403727,3500
3080.945397,0.025985665,0,4,124262.5,0.414867233,263.7142857,579.0,4.8224,3200
2927.520895,0.023188566,0,4,142900.0,0.359929814,245.75,579.0,4.607142857,5300
3643.983718,0.700162632,0,30,432866.6667,0.669871795,153.6,579.0,5.070967742,9400
1975.170692,0.788740826,0,6,112250.0,0.486296537,607.0,1900.0,4.434359806,832
2004.586094,0.028574057,1,31,114657.1429,0.477655892,624.0,1200.0,4.69348659,1600
2626.009536,0.25700251,0,4,166040.0,0.451190476,183.0,430.0,4.586466165,1400
2354.657453,0.033335579,0,6,256666.6667,0.387958533,241.0,529.0,5.304166667,724
2360.818982,0.028571772,0,4,256657.1429,0.493031506,302.7142857,843.0,4.713615023,624
2295.813849,0.837205082,0,17,164549.4,0.48030303,204.2,746.0,4.756626506,6700
1919.889997,0.022222323,1,5,225344.4444,0.384751773,90.625,143.0,5.272727273,1000
2405.982738,0.028672957,0,5,132514.2857,0.546875,297.2857143,1000.0,4.511520737,527
2228.934233,0.020003431,1,8,109480.0,0.409857143,509.3333333,1400.0,5.166405024,64
2145.163267,0.020014956,0,5,104470.0,0.446861009,302.8571429,1400.0,4.548611111,1600
3137.78889,0.277763339,0,5,139614.2857,0.48414387,207.5,477.0,4.737574553,1600
2068.147379,0.025000237,0,2,139437.5,0.504437229,199.4285714,534.0,4.1663286,4300
2250.92115,0.025000651,0,5,144537.5,0.48906315,338.7142857,1400.0,4.259168704,817
2756.036182,0.025000665,0,6,143612.5,0.433986692,538.2857143,1700.0,4.488687783,2000
2936.168449,0.033544823,0,12,231250.0,0.228189458,686.2,2600.0,4.839920949,815
1514.517109,0.033334274,1,4,132533.3333,0.386706349,117.25,325.0,4.624671916,883
6491.091287,0.899062543,0,17,302362.5,0.639050926,219.0,506.0,4.421052632,2300
2403.066892,0.033333579,1,11,233683.3333,0.399393939,247.3333333,1100.0,5.2909699,430
3416.57205,0.023323041,0,21,121177.7778,0.421194769,336.2222222,1300.0,4.739170507,1600
4036.69269,0.884007476,0,8,147185.7143,0.498791486,282.1666667,579.0,4.904255319,2300
3417.905273,0.050117973,0,4,238050.0,0.284615385,143.75,358.0,4.652777778,1400
2923.469137,0.797616395,0,4,211350.0,0.512761905,194.0,549.0,4.465116279,864
2424.680518,0.033402115,0,6,147083.3333,0.458531116,649.0,3100.0,4.778135048,527
2597.41797,0.051033579,0,28,210100.0,0.439617448,130.25,294.0,4.768421053,346
3337.240413,0.023614088,0,7,142777.7778,0.392724868,335.5555556,897.0,4.47826087,1300
3402.578088,0.359833903,0,9,289680.0,0.438068182,147.0,349.0,4.905,1800
2445.795929,0.053311949,0,2,220350.0,0.593412698,45.0,84.0,3.97235023,23300
4071.599904,0.799947057,0,3,490600.0,0.504931973,138.75,463.0,4.54248366,8200
2657.070985,0.033498188,0,13,266083.3333,0.316666667,156.5,237.0,5.108433735,773
3403.476976,0.029056713,0,5,175985.7143,0.452181152,524.7142857,2300.0,4.663265306,4300
2814.835277,0.050002384,0,2,517800.0,0.587247475,114.6666667,224.0,4.315217391,1300
2114.4736,0.421748129,0,4,130970.0,0.444908009,417.8571429,2500.0,4.020737327,722
2866.469838,0.028572129,0,27,164642.8571,0.540504232,165.7142857,523.0,4.60321489,2200
3798.126873,0.42882161,0,19,131010.0,0.586866047,335.1111111,1600.0,4.675767918,1900
1864.639304,0.022256849,0,12,178988.8889,0.507813252,263.0,531.0,4.983606557,1100
2356.322868,0.022223138,0,6,233997.6667,0.390564738,722.8571429,2000.0,5.04,697
1973.798837,0.025024624,0,12,142087.5,0.542003968,328.5714286,1200.0,4.305647841,357
2823.419485,0.865423786,0,10,246816.6667,0.450510204,139.3333333,349.0,4.865217391,1700
2466.377926,0.020001472,0,3,146905.1,0.525,1030.25,7400.0,5.0875,82
2978.586304,0.033483036,0,19,160883.3333,0.576744589,142.0,332.0,4.187855787,18200
4340.231066,0.885626549,0,22,211057.1429,0.562801932,466.2857143,1300.0,4.609649123,1400
5129.148688,0.865981359,0,15,265050.0,0.474238817,368.5,1200.0,4.510431154,8500
2031.180787,0.022222266,1,16,163333.3333,0.359798535,92.55555556,143.0,5.257907543,825
3279.261177,0.050213726,0,5,209975.0,0.494577778,195.5,428.0,4.908045977,8500
3421.561474,0.025059388,0,13,198450.0,0.470289855,247.75,741.0,4.789473684,576
2243.150341,0.020001384,0,6,118040.0,0.445837267,272.1111111,671.0,4.30399061,5400
1947.317539,0.022222337,1,12,163177.7778,0.366936147,86.25,143.0,4.737196766,642
2778.725273,0.040001226,0,13,170620.0,0.522382122,175.4,602.0,4.543720191,938
2021.251273,0.022222323,1,5,225455.5556,0.393925866,191.0,1000.0,5.037617555,924
2669.786652,0.050000028,0,10,367225.0,0.425597319,189.5,488.0,4.558981233,1000
2558.653406,0.040000547,0,9,415320.0,0.480555556,219.0,532.0,4.586666667,953
2206.15871,0.885160245,0,3,134028.5714,0.44312384,63.2,97.0,4.591687042,3300
2707.482647,0.025346651,0,6,230187.5,0.498787879,226.75,579.0,4.985714286,657
3429.398,0.685165323,0,9,123533.3333,0.523038961,495.2222222,2300.0,4.382936508,963
2614.183488,0.033333418,0,23,185033.3333,0.423699826,411.3333333,1800.0,4.519094767,1400
2592.479225,0.675613226,0,6,109694.1111,0.42280303,291.5555556,1200.0,4.334862385,915
2745.419677,0.10070786,1,19,163740.0,0.367482993,239.1,598.0,4.698643411,1500
2597.320114,0.028572779,0,7,138014.2857,0.503865741,169.2857143,437.0,4.841607565,791
2437.590941,0.797647479,0,15,210225.0,0.430555556,100.75,176.0,4.824894515,1200
2118.170916,0.020020779,1,16,98620.0,0.452604785,174.5714286,817.0,4.860215054,268
3472.398397,0.022240185,1,4,120588.8889,0.473469388,319.1111111,1300.0,4.597609562,2400
3435.774566,0.885602384,0,20,213357.1429,0.533013363,573.1428571,1600.0,4.742738589,435
1721.097027,0.040000476,0,4,277400.0,0.433736559,119.75,318.0,4.842767296,692
3577.904148,0.801299195,0,28,173577.7778,0.45159698,309.1428571,967.0,4.626506024,1400
2680.457609,0.222403329,0,16,91640.0,0.410854232,534.625,1700.0,4.70260223,806
2980.97103,0.02225717,0,5,118566.6667,0.450227273,255.375,751.0,4.616438356,744
1937.652851,0.698016226,0,2,145883.3333,0.616666667,312.0,1100.0,5.156716418,484
2211.148951,0.033334796,1,4,228033.3333,0.429747475,388.6,1400.0,4.952681388,3900
3253.622198,0.026223041,0,73,119050.0,0.579333758,472.625,1000.0,4.644454187,1400
2601.917278,0.261225085,0,11,101670.0,0.559765899,438.0,1300.0,4.915966387,4500
4234.079303,0.596020398,0,34,226042.8571,0.571582181,169.8,506.0,4.755741127,517
4383.358001,0.439894798,0,13,239400.0,0.411300856,381.25,1300.0,4.512981904,1100
2468.687581,0.028571716,0,10,157657.1429,0.448982057,402.2857143,1700.0,4.241678726,792
2036.352739,0.040069814,0,8,155420.0,0.408210181,131.0,251.0,4.571884984,1500
3181.760586,0.31740977,0,6,125420.0,0.46547619,249.3,756.0,4.5,1400
2900.661578,0.033397323,0,6,254666.6667,0.392133111,259.1666667,645.0,4.654545455,2900
4154.224372,0.025063522,0,14,137987.5,0.404004804,642.875,2700.0,4.770983213,8800
3229.921862,0.025000405,0,4,188312.5,0.413523128,527.25,2700.0,4.390804598,786
1888.106912,0.022232239,0,9,105392.5556,0.472247281,302.4285714,1200.0,4.736842105,285
2571.225999,0.028571957,0,11,232185.2857,0.427927664,111.8571429,397.0,5.262411348,116
3174.768589,0.025051399,0,4,139012.5,0.543771044,297.75,742.0,4.725888325,10300
2166.083766,0.025038822,1,6,177050.0,0.424780702,239.8571429,1200.0,4.611111111,536
1942.396106,0.028571911,1,17,197814.2857,0.472287412,162.4,568.0,4.274356103,2000
2268.510121,0.040000471,0,3,163140.0,0.325480075,183.75,495.0,4.619808307,1500
2438.755349,0.028825065,0,5,133700.0,0.456318681,417.0,1700.0,4.154747948,1300
3356.899708,0.314158144,1,4,377738.0,0.32034632,185.2857143,866.0,4.533018868,5300
4308.382109,0.033489106,0,14,165300.0,0.419138294,395.6666667,1300.0,4.948968512,17900
2652.163456,0.68155777,0,6,177911.1111,0.546410534,115.7142857,251.0,4.361842105,1500
1523.484951,0.020035099,0,20,86790.0,0.48600906,345.1428571,1000.0,4.951151431,295
2499.802981,0.033379682,0,10,249050.0,0.446338384,145.2,430.0,5.083743842,1900
2566.171343,0.740530732,0,2,363442.8571,0.4625,47.25,97.0,4.655462185,1400
3184.724545,0.020033294,0,27,303550.0,0.444349556,204.8888889,590.0,4.733774834,4400
2552.127348,0.022222316,0,10,102655.5556,0.478185262,298.7777778,851.0,4.541598695,1400
3332.893143,0.650235114,0,17,119580.0,0.508168643,254.6,579.0,4.758278146,7300
3648.903035,0.028908818,0,11,135100.0,0.386825682,1076.666667,5200.0,4.495848708,3000
2743.253186,0.040000863,0,10,298920.0,0.56965812,191.4,605.0,4.777777778,1800
4096.302121,0.221932889,0,3,252900.0,0.517424242,346.8333333,1500.0,4.905882353,2300
2432.799858,0.033589816,1,13,240300.0,0.52518503,55.16666667,82.0,4.840909091,3500
2849.966064,0.682726498,0,19,30370.0,0.411174242,524.25,873.0,4.958730159,1400
3322.773383,0.020954895,0,27,147930.0,0.51786516,198.7,579.0,5.053272451,1300
3001.892927,0.244167413,0,9,196822.2222,0.459911616,318.0,1000.0,4.507317073,3800
2619.173993,0.025217955,0,3,269962.5,0.353453365,502.0,2000.0,4.559633028,1200
4003.663297,0.033374872,0,19,292083.3333,0.452130067,415.8333333,1400.0,4.293241695,2400
3541.247095,0.866636042,0,4,424566.6667,0.492685185,697.8,3300.0,4.544891641,6900
2848.82046,0.02857607,0,4,236200.0,0.346477273,104.6666667,224.0,4.468235294,4800
2632.327896,0.033333554,0,6,145983.3333,0.500729183,245.3333333,651.0,4.412011173,1200
3448.774343,0.221934437,0,0,250900.0,0.0,143.1666667,278.0,0.0,943
1884.779538,0.020000542,1,9,149380.0,0.425974026,91.0,143.0,5.323129252,3800
2890.095257,0.866653846,0,16,240233.3333,0.531521436,307.6,1100.0,4.50295858,2500
2848.811235,0.020002995,0,7,121680.0,0.558333333,339.8888889,729.0,4.5546875,918
3944.561424,0.292307062,0,22,33950.0,0.570308123,659.0,1400.0,4.730853392,1800
2828.505908,0.022222448,0,16,149122.2222,0.439511785,163.875,473.0,4.617647059,3500
2190.541525,0.025000306,0,6,139087.5,0.516867244,375.1428571,1200.0,4.288052373,4000
5769.654043,0.774956606,0,4,281087.5,0.596721736,1484.0,9200.0,4.470347648,1900
2879.860737,0.033333652,0,2,356933.3333,0.480230193,466.0,2000.0,4.509259259,998
3683.542024,0.267363434,0,3,181800.0,0.366411565,173.7777778,350.0,4.962962963,2800
1842.572963,0.050000042,1,19,188575.0,0.386501377,77.5,143.0,5.037037037,1300
2334.796533,0.02505819,0,8,119350.0,0.489863946,216.3333333,483.0,4.270089286,1100
4299.065484,0.415044306,0,14,375510.0,0.59837963,163.1,506.0,4.627956989,1600
3385.227954,0.030015873,0,7,137928.5714,0.340388258,981.0,4200.0,4.855855856,1900
3776.992673,0.115790618,0,33,197887.5,0.469162476,144.25,191.0,4.580110497,8200
3734.816891,0.122874639,0,9,140810.0,0.38061555,250.4,614.0,4.485623003,4000
2198.97603,0.040001401,0,21,305340.0,0.353732917,218.25,421.0,5.574712644,1100
2288.896762,0.033336899,0,1,126700.0,0.388137973,534.5,1200.0,4.033076075,2300
3285.462675,0.092624948,0,4,160100.0,0.386616162,186.2,425.0,4.454545455,1200
2089.651825,0.323572512,0,4,92800.0,0.346942801,263.4285714,586.0,4.152610442,1000
2893.086176,0.022223052,0,12,172311.1111,0.548691675,572.125,2100.0,4.538169749,2100
3854.535108,0.020389479,0,12,107470.0,0.47811456,423.1,1100.0,4.49112426,5000
3228.237862,0.040001343,0,2,194260.0,0.451923077,68.0,86.0,4.848314607,5300
3446.343519,0.023970496,0,8,153655.5556,0.554761905,232.4444444,810.0,4.370106762,2600
3495.234567,0.025027922,0,16,222212.5,0.44149941,513.5714286,1400.0,4.618736383,3200
3090.573706,0.283636664,0,14,133733.3333,0.492261905,162.125,483.0,4.516763006,2700
4233.660274,0.299385201,1,11,371025.0,0.539176379,113.75,317.0,4.650423729,2300
4024.500783,0.178171663,0,18,149112.5,0.508652136,251.125,662.0,4.385826772,3700
2146.836908,0.04000016,0,7,280880.0,0.534942513,197.8,346.0,4.586466165,1200
2267.405448,0.351963794,0,28,206444.4444,0.488003046,280.8571429,1000.0,4.604137931,429
1853.544269,0.02510291,0,3,189100.0,0.392424242,146.3333333,354.0,5.007936508,461
2853.048296,0.033334056,0,13,182250.0,0.477779165,184.8333333,523.0,4.560131796,1500
2376.015367,0.050000092,0,7,350075.0,0.293187135,160.75,318.0,4.624390244,1800
1424.348061,0.02223302,0,12,91255.55556,0.412949825,286.0,787.0,4.193494579,432
2550.616403,0.028571736,0,4,157985.7143,0.263261738,344.7142857,686.0,4.310126582,2500
3528.915514,0.028908835,0,13,135257.1429,0.369272928,494.2857143,1100.0,4.458394161,1300
3700.785595,0.698004283,0,4,328520.0,0.68125,256.8888889,789.0,5.203389831,718
2395.084866,0.022672343,0,10,114933.3333,0.505263158,139.6666667,332.0,4.756666667,448
2696.410781,0.025020744,0,5,195812.5,0.357407407,383.0,999.0,4.451612903,925
1843.880001,0.028574082,1,10,203614.2857,0.338572921,75.0,143.0,5.038374718,569
3378.659335,0.033349502,0,6,357483.3333,0.445833333,324.3333333,956.0,4.776699029,1500
2166.80986,0.028573086,0,6,121585.7143,0.263376623,200.0,512.0,3.796363636,856
2934.224583,0.475416128,0,4,179960.0,0.398128655,163.0,504.0,4.62195122,898
3064.609309,0.919726527,0,7,269710.0,0.58530303,124.8571429,504.0,4.662251656,2200
2801.544172,0.025031148,0,8,232000.0,0.459259259,196.75,428.0,4.871794872,1000
1797.984922,0.0333357,0,3,238466.6667,0.39212038,254.2,721.0,4.612456747,976
2429.783989,0.050659772,0,10,206925.0,0.408905724,257.5,803.0,4.819047619,1500
3809.827461,0.256861285,0,8,135155.5556,0.466168091,280.0,1400.0,4.807370184,12300
2685.891886,0.020017036,0,6,103980.0,0.545597718,498.5555556,1600.0,4.931677019,1300
2806.346634,0.025000194,0,6,163875.0,0.414641351,159.875,570.0,4.473320158,930
1692.477468,0.020017023,1,6,73140.0,0.464933566,343.1428571,761.0,5.225031606,408
2688.628416,0.033366296,0,3,244150.0,0.373842893,152.0,442.0,4.265686275,2900
2379.802958,0.465884573,0,10,105622.2222,0.496660859,322.125,686.0,3.923497268,681
3464.668853,0.83958475,0,5,397380.0,0.471990158,119.8,331.0,4.443125618,682
4840.012016,0.885414046,0,26,465757.1429,0.581434599,120.7142857,331.0,4.770892019,4500
3802.878059,0.204980557,0,4,185000.0,0.472891997,518.0,1900.0,4.573696145,6100
2507.670086,0.838673196,0,9,170220.0,0.431958689,191.0,552.0,4.85,659
3383.893395,0.276730417,0,117,134600.0,0.510446143,256.8333333,821.0,4.874472786,2200
3639.219354,0.586839346,0,21,347562.5,0.276515152,125.0,317.0,4.514423077,804
2980.543413,0.022293179,0,4,144122.2222,0.389508177,355.5,1100.0,4.256377551,1300
3854.412667,0.022248272,0,6,111877.7778,0.393333333,539.375,2400.0,4.797342193,1100
3705.054816,0.799265817,0,5,491650.0,0.457628968,67.0,176.0,4.542735043,1800
3262.503382,0.650607019,0,14,323262.5,0.465453824,275.7142857,1000.0,4.663522013,7600
2888.570994,0.028571864,0,3,311171.4286,0.539393939,171.6,299.0,3.964285714,5800
2577.002525,0.033334397,0,8,259716.6667,0.498333333,277.1666667,863.0,4.840304183,1400
2580.400406,0.033334737,0,6,156616.6667,0.352994228,271.5,863.0,4.642023346,1100
1811.167341,0.13346227,1,11,146760.0,0.358834499,112.0,387.0,4.913256956,968
3120.528523,0.171289174,0,17,124625.0,0.45258576,311.0,976.0,4.298449612,6900
5079.792332,0.839752057,0,31,308200.0,0.463333333,232.0,642.0,4.721590909,1300
2816.213809,0.025042333,0,7,197925.0,0.445248918,208.3333333,400.0,4.594202899,982
4967.124118,0.033443293,0,30,180200.0,0.494270349,2068.333333,11700.0,4.712842713,5700
2748.306192,0.370108384,0,4,321666.6667,0.579887218,778.4,2300.0,4.211221122,1100
4602.161533,0.361771671,0,7,139950.0,0.406349206,286.75,640.0,4.241975309,3700
2594.271673,0.218403295,1,3,209630.0,0.44,251.4444444,1200.0,4.675675676,1200
3858.393322,0.040000436,0,8,177020.0,0.404545455,283.0,1200.0,4.398843931,2800
3026.11079,0.025000625,1,3,254512.5,0.380602296,1198.625,6800.0,4.594444444,681
2928.199537,0.493033839,0,4,301142.5556,0.642992424,220.375,783.0,4.531496063,1500
4622.459287,0.55038642,0,6,483325.0,0.384106002,1148.0,4500.0,4.453172205,1300
2995.571269,0.248734409,0,10,315414.2857,0.404425257,231.4285714,696.0,4.407521105,2800
4282.0289,0.033632815,0,8,156050.0,0.45380334,395.1666667,1500.0,4.860510806,2000
4510.774863,0.81261982,0,2,406380.0,0.6,77.22222222,317.0,4.646464646,402
2577.448614,0.02860285,0,3,133150.5714,0.526488095,331.7142857,707.0,4.583333333,1900
1807.576945,0.173235853,1,7,178675.0,0.3505,109.75,387.0,5.184782609,1200
3071.387134,0.021900136,0,37,167760.0,0.579096929,187.875,428.0,4.511864407,736
2760.440711,0.652453329,0,11,215080.0,0.437147738,211.125,976.0,4.420289855,1100
3710.474551,0.392969934,0,29,308814.2857,0.513874339,132.1666667,332.0,4.450520833,4000
2817.155588,0.020062488,0,17,135070.0,0.407757959,180.1111111,483.0,4.589198036,4300
2661.228447,0.797567621,0,35,211225.0,0.465502245,139.5,331.0,4.592905405,930
3518.852846,0.040000049,0,7,555440.0,0.40479798,154.6,224.0,4.582677165,837
2268.047542,0.033333482,0,3,246283.3333,0.404685592,266.1666667,790.0,4.327922078,614
3081.024863,0.040293763,0,3,274880.0,0.564583333,154.75,469.0,4.862068966,622
4024.381199,0.040175578,0,11,161600.0,0.653554779,1013.2,2600.0,4.347058824,2500
2849.255948,0.182091865,0,3,167228.5714,0.409070185,418.7142857,1100.0,4.706896552,1500
2767.736636,0.033333764,0,4,254900.0,0.497044891,213.6666667,488.0,4.5,2200
3921.311043,0.595545927,0,5,400200.0,0.578571429,113.6,379.0,4.864864865,8900
2597.737325,0.025000119,0,2,148237.5,0.433982684,289.25,1200.0,4.438016529,1200
4168.079048,0.025644446,0,35,142350.0,0.481383713,256.5,643.0,4.773426573,5100
4155.772891,0.526742525,0,10,254433.3333,0.517261905,153.6666667,504.0,4.931034483,3000
2152.089581,0.120191209,0,7,100980.0,0.530857183,215.1428571,864.0,4.668411867,313
3483.558209,0.020020848,0,19,118560.0,0.484422135,297.8,821.0,4.712313003,2800
2337.948875,0.033338952,0,12,152100.0,0.401984127,514.8,1800.0,4.669565217,1400
3076.62894,0.531029074,0,5,112411.1111,0.397516835,278.875,712.0,4.625806452,1000
2221.788474,0.022222668,1,9,162909.4444,0.463717532,245.3333333,694.0,4.863501484,1100
2606.235992,0.238984854,0,9,415760.0,0.395671937,244.5,634.0,4.572016461,702
4340.571566,0.028620765,0,5,139585.7143,0.498301803,423.4285714,1300.0,4.208441897,2400
2389.803793,0.028572412,0,11,161157.1429,0.507584912,555.3333333,2100.0,4.295431976,7800
3009.014889,0.033571566,0,16,265050.0,0.335940866,468.6666667,1300.0,5.375838926,1200
6659.839818,0.586429396,0,5,430100.0,0.503442029,304.375,1200.0,4.436928702,538
3279.077899,0.035028115,0,79,141216.6667,0.548853228,447.0,774.0,4.670875054,1400
2629.383519,0.025146089,0,7,150275.0,0.454166667,192.625,570.0,4.75,2500
2523.674406,0.028571625,0,12,168514.2857,0.52021645,180.8571429,765.0,4.700226244,264
2475.804661,0.020027769,0,24,126820.0,0.441631653,191.3333333,553.0,4.526209677,3100
2598.146321,0.650377394,0,5,198862.5,0.448148148,369.3333333,1900.0,4.814285714,5800
2076.066648,0.025098295,0,10,103762.5,0.46483411,272.3333333,613.0,4.372651357,984
2368.33314,0.040000055,0,6,283660.0,0.441871092,223.2,441.0,4.805970149,1100
2138.392214,0.02000035,0,28,102070.0,0.471013295,227.6666667,534.0,4.565025716,1600
2912.696374,0.040000464,0,2,420180.0,0.471428571,217.6,697.0,4.805309735,819
2872.956843,0.351344605,0,12,159083.3333,0.358025598,525.8333333,2300.0,4.645985401,1400
3228.409662,0.240046753,0,7,417640.0,0.517171717,441.4,1000.0,4.801169591,843
3440.589888,0.033629587,0,10,143100.0,0.509358289,437.8333333,1200.0,4.164893617,821
4096.711767,0.224919936,0,14,143322.2222,0.430090049,162.1111111,448.0,4.66874028,6500
3005.860193,0.028659492,0,7,140428.5714,0.400738636,146.1428571,303.0,4.627306273,4200
2599.511616,0.033337714,0,7,247677.3333,0.5125,242.1666667,864.0,4.696428571,961
4412.164096,0.885656636,0,22,227828.5714,0.655246914,168.1666667,506.0,4.54887218,5800
5708.114875,0.866638337,0,17,429016.6667,0.432825203,377.8,1700.0,4.457705678,2300
2972.412948,0.028601362,0,7,224828.5714,0.392452426,291.0,1300.0,4.555194805,1700
4162.662434,0.02000197,1,11,149700.0,0.340705128,2721.111111,23800.0,4.65060241,968
2151.168524,0.028647482,0,7,130114.2857,0.540238928,166.1666667,612.0,4.84137931,690
2974.781542,0.5353303,0,4,424016.6667,0.496825397,47.25,97.0,4.523178808,733
2029.417751,0.028652288,1,8,122457.1429,0.392222222,292.5,1100.0,4.386266094,5100
2963.747356,0.028571558,0,3,179571.4286,0.471218487,321.1428571,869.0,5.203846154,7800
2373.606286,0.236674368,0,4,219200.0,0.444907407,141.5,416.0,4.439834025,1200
2060.724565,0.033333359,1,6,135916.6667,0.222777778,182.6666667,482.0,5.140410959,591
2583.841426,0.020047127,0,7,283600.0,0.475543346,277.75,626.0,5.147327249,2800
2289.103901,0.623486425,0,8,169080.0,0.477380952,194.0,549.0,4.76,731
